fips,level,growth,H,cr4,entrant_share,sbir_share,underuse,pop,RICH,GROW,OPP,PRI,PRI_pca
05077,53659321.608071744,1.4565551414105684,1.511613872834846,0.8026711149428583,8.761553401275929e-4,0,-1.4921862605095377,9395.588235294117,0.4746184989099969,0.5788858358961251,0.22267206477732793,0.42539213319448327,0.3541383989145183
47117,19625596.12929132,-1.709576630495544,1.855390513326621,0.9661375885326705,0.0653650850581534,0,1.4137171666025985,32971.529411764706,0.3263780753659296,0.4505688219496433,0.31277898889234923,0.3632419620693074,0.2591587516960651
49037,91959147.19439626,0.024969506990819568,2.9600409063071367,0.34275492471206037,0.0017488561881570806,0,-1.3370210093324224,14860.058823529413,0.5543444409841171,0.4377473853178995,0.3828506176684314,0.4583141479901493,0.7388059701492538
18083,196854810.63770682,-0.3407235329445335,1.565888415467021,0.864905997508505,0,0,-0.7073491233729959,37247.64705882353,0.6518218623481782,0.21166892808683854,0.23907401640195167,0.3675216022789895,0.3103799185888738
19149,58371065.26599695,-0.1958952701609249,2.3259224049199236,0.6361990916914111,9.229184476683209e-4,0,-0.08330550091391738,25196.647058823528,0.4867642478978511,0.3858658066925348,0.37921727395411614,0.41728244284816735,0.5047489823609227
50025,38323233.494339265,-0.10223871327277045,2.875512440018003,0.24680515429719185,0.05028890513183951,0.003945276259302463,1.191013215811205,44285.76470588235,0.4216754905014014,0.6023818328651876,0.8483338523824354,0.6241303919163416,0.8314111261872456
72139,19319902.64600285,2.147997693699244,1.6299307077969425,0.8982001519920542,0.00408402926249257,0,2.561116749959862,69642.2,0.32482092805979446,0.6480104034391714,0.40288591300737053,0.4585724148354455,0.18962008141112618
55029,112162244.82992186,-0.21162370775852146,2.2762301046481186,0.5854487432669544,0.003984894448952366,0,-0.5526117120194719,28450.41176470588,0.582684521955777,0.4205758871882163,0.3643724696356276,0.45587762625987366,0.587516960651289
55069,96554733.48089013,-3.8683030437528974,0.2529541138697587,0.9875967442967718,0,0,-0.4112009707411449,28292.470588235294,0.5618187480535659,0.016451831750339214,0.17419287864631994,0.2508211528167417,0.08582089552238806
51197,2039479.3392234952,-2.2281085311309976,2.6014679284996935,0.489696414910086,0,0,3.4731831911544555,28801.117647058825,0.11398318280909374,0.054613297150610585,0.5811273746496418,0.2499079515364487,0.33514246947082765
51117,1594961297.1463866,-2.810046475056751,0.8031722540386897,0.9071767086541511,0.006513405757574682,0,-3.065218554964819,31249.941176470587,0.8573653067580194,0.24384895979203997,0.1182393854458632,0.4064845506653075,0.3924694708276798
45047,18042130.562865134,-0.26231493836572284,2.9598592633412135,0.4682589521123503,0.24768210137322055,0,2.6335117632461413,69825.05882352941,0.31703519152911863,0.6747928240016895,0.5712654417107857,0.5210311524138646,0.6370420624151968
36033,54861621.49473791,-0.5044790673289299,2.5415456512684966,0.5438965769093489,0.23378164806660523,0.024309691830734115,1.0101702870451854,49809.882352941175,0.4777327935222672,0.6353135941716087,0.7986089484065193,0.6372184453667984,0.8073270013568521
48053,28032000.800838646,-1.1182839491489407,2.357593418689938,0.6229655470929641,0.16431051254949203,0,1.591643875392198,46934.529411764706,0.3737153534724385,0.5519477444259845,0.49091664071421154,0.47219324620421155,0.5430800542740841
27001,11801058.770336652,0.1590440486741933,1.6862116836587224,0.7253036682028258,0.0393931819747752,0,0.8289969461058417,16010.529411764706,0.2706322018062909,0.6298393938487559,0.40610401744004987,0.43552520436503217,0.34905020352781546
47109,16476312.895872021,0.11683659391800205,2.08291316414288,0.9372268196423427,0,0,1.2261083974058165,25948.764705882353,0.3055123014637185,0.29223202170963364,0.3245094985985674,0.30741794059063987,0.17299864314789687
17029,74111113.35235928,-0.4106557434064406,1.5353532153424208,0.9164270186348072,0.012248333549621552,0,0.7400819529136005,50829.294117647056,0.5207100591715976,0.44230228888351103,0.30727706841067165,0.42342980548859344,0.2812075983717775
37011,6088089.842193203,-4.293364407537354,1.2060744833709165,0.919638236307202,0,0,1.6399718762629754,17668.29411764706,0.20180629087511678,0.012211668928086838,0.3600124571784491,0.19134347232721757,0.052917232021709636
